Index;ThreadID;Time;Severity;Location;Detail;Exception
209 User: undefined;14;2019-01-05 12:45:50.2811;TRACE;;Scanning connections.;
210 User: undefined;14;2019-01-05 12:45:50.2811;TRACE;;Scanned connections in 00:00:00.0016245.;
211 User: undefined;14;2019-01-05 12:45:51.2911;TRACE;;Scanning connections.;
212 User: undefined;14;2019-01-05 12:45:51.2911;TRACE;;Scanned connections in 00:00:00.0025537.;
213 User: undefined;14;2019-01-05 12:45:52.2833;TRACE;;Scanning connections.;
214 User: undefined;14;2019-01-05 12:45:52.2833;TRACE;;Scanned connections in 00:00:00.0021775.;
215 User: undefined;14;2019-01-05 12:45:53.2826;TRACE;;Scanning connections.;
216 User: undefined;14;2019-01-05 12:45:53.2826;TRACE;;Scanned connections in 00:00:00.0022071.;
217 User: undefined;14;2019-01-05 12:45:54.2829;TRACE;;Scanning connections.;
218 User: undefined;14;2019-01-05 12:45:54.2829;TRACE;;Scanned connections in 00:00:00.0041929.;
219 User: undefined;14;2019-01-05 12:45:55.2827;TRACE;;Scanning connections.;
220 User: undefined;14;2019-01-05 12:45:55.2827;TRACE;;Scanned connections in 00:00:00.0028094.;
221 User: undefined;14;2019-01-05 12:45:56.2828;TRACE;;Scanning connections.;
222 User: undefined;14;2019-01-05 12:45:56.2828;TRACE;;Scanned connections in 00:00:00.0028773.;
223 User: undefined;14;2019-01-05 12:45:57.2827;TRACE;;Scanning connections.;
224 User: undefined;14;2019-01-05 12:45:57.2827;TRACE;;Scanned connections in 00:00:00.0029012.;
225 User: undefined;14;2019-01-05 12:45:58.2827;TRACE;;Scanning connections.;
226 User: undefined;14;2019-01-05 12:45:58.2827;TRACE;;Scanned connections in 00:00:00.0031825.;
227 User: undefined;14;2019-01-05 12:45:59.2826;TRACE;;Scanning connections.;
228 User: undefined;14;2019-01-05 12:45:59.2826;TRACE;;Scanned connections in 00:00:00.0015398.;
229 User: undefined;14;2019-01-05 12:46:00.2825;TRACE;;Scanning connections.;
230 User: undefined;14;2019-01-05 12:46:00.2825;TRACE;;Scanned connections in 00:00:00.0015238.;
231 User: undefined;14;2019-01-05 12:46:01.2825;TRACE;;Scanning connections.;
232 User: undefined;14;2019-01-05 12:46:01.2825;TRACE;;Scanned connections in 00:00:00.0015334.;
233 User: undefined;14;2019-01-05 12:46:02.2825;TRACE;;Scanning connections.;
234 User: undefined;14;2019-01-05 12:46:02.2825;TRACE;;Scanned connections in 00:00:00.0015401.;
235 User: undefined;14;2019-01-05 12:46:03.2825;TRACE;;Scanning connections.;
236 User: undefined;14;2019-01-05 12:46:03.2825;TRACE;;Scanned connections in 00:00:00.0018882.;
237 User: undefined;14;2019-01-05 12:46:04.2825;TRACE;;Scanning connections.;
238 User: undefined;14;2019-01-05 12:46:04.2825;TRACE;;Scanned connections in 00:00:00.0014531.;
239 User: undefined;14;2019-01-05 12:46:05.2825;TRACE;;Scanning connections.;
240 User: undefined;14;2019-01-05 12:46:05.2825;TRACE;;Scanned connections in 00:00:00.0014776.;
241 User: undefined;14;2019-01-05 12:46:06.2840;TRACE;;Scanning connections.;
242 User: undefined;14;2019-01-05 12:46:06.2840;TRACE;;Scanned connections in 00:00:00.0014496.;
243 User: undefined;14;2019-01-05 12:46:07.2839;TRACE;;Scanning connections.;
244 User: undefined;14;2019-01-05 12:46:07.2839;TRACE;;Scanned connections in 00:00:00.0015503.;
245 User: undefined;14;2019-01-05 12:46:08.2839;TRACE;;Scanning connections.;
246 User: undefined;14;2019-01-05 12:46:08.2839;TRACE;;Scanned connections in 00:00:00.0016391.;
247 User: undefined;14;2019-01-05 12:46:09.2944;TRACE;;Scanning connections.;
248 User: undefined;14;2019-01-05 12:46:09.2944;TRACE;;Scanned connections in 00:00:00.0016477.;
249 User: undefined;14;2019-01-05 12:46:10.2942;TRACE;;Scanning connections.;
250 User: undefined;14;2019-01-05 12:46:10.2942;TRACE;;Scanned connections in 00:00:00.0021883.;
251 User: undefined;14;2019-01-05 12:46:11.2947;TRACE;;Scanning connections.;
252 User: undefined;14;2019-01-05 12:46:11.2947;TRACE;;Scanned connections in 00:00:00.0017978.;
253 User: undefined;14;2019-01-05 12:46:12.2947;TRACE;;Scanning connections.;
254 User: undefined;14;2019-01-05 12:46:12.2947;TRACE;;Scanned connections in 00:00:00.0037517.;
255 User: undefined;14;2019-01-05 12:46:13.2953;TRACE;;Scanning connections.;
256 User: undefined;14;2019-01-05 12:46:13.2953;TRACE;;Scanned connections in 00:00:00.0033545.;
257 User: undefined;14;2019-01-05 12:46:14.2956;TRACE;;Scanning connections.;
258 User: undefined;14;2019-01-05 12:46:14.2956;TRACE;;Scanned connections in 00:00:00.0015812.;
259 User: undefined;14;2019-01-05 12:46:15.2954;TRACE;;Scanning connections.;
260 User: undefined;14;2019-01-05 12:46:15.2954;TRACE;;Scanned connections in 00:00:00.0037112.;
261 User: undefined;14;2019-01-05 12:46:16.2808;TRACE;;Scanning connections.;
262 User: undefined;14;2019-01-05 12:46:16.2808;TRACE;;Scanned connections in 00:00:00.0032554.;
263 User: undefined;14;2019-01-05 12:46:17.2805;TRACE;;Scanning connections.;
264 User: undefined;14;2019-01-05 12:46:17.2805;TRACE;;Scanned connections in 00:00:00.0015305.;
265 User: undefined;14;2019-01-05 12:46:18.2806;TRACE;;Scanning connections.;
266 User: undefined;14;2019-01-05 12:46:18.2806;TRACE;;Scanned connections in 00:00:00.0031047.;
267 User: undefined;14;2019-01-05 12:46:19.2806;TRACE;;Scanning connections.;
268 User: undefined;14;2019-01-05 12:46:19.2806;TRACE;;Scanned connections in 00:00:00.0032745.;
269 User: undefined;14;2019-01-05 12:46:20.2810;TRACE;;Scanning connections.;
270 User: undefined;14;2019-01-05 12:46:20.2810;TRACE;;Scanned connections in 00:00:00.0036399.;
271 User: undefined;14;2019-01-05 12:46:21.2805;TRACE;;Scanning connections.;
272 User: undefined;14;2019-01-05 12:46:21.2805;TRACE;;Scanned connections in 00:00:00.0031334.;
273 User: undefined;14;2019-01-05 12:46:22.2805;TRACE;;Scanning connections.;
274 User: undefined;14;2019-01-05 12:46:22.2805;TRACE;;Scanned connections in 00:00:00.0028999.;
275 User: undefined;14;2019-01-05 12:46:23.2804;TRACE;;Scanning connections.;
276 User: undefined;14;2019-01-05 12:46:23.2804;TRACE;;Scanned connections in 00:00:00.0030280.;
277 User: undefined;14;2019-01-05 12:46:24.2996;TRACE;;Scanning connections.;
278 User: undefined;14;2019-01-05 12:46:24.2996;TRACE;;Scanned connections in 00:00:00.0022377.;
279 User: undefined;14;2019-01-05 12:46:25.2805;TRACE;;Scanning connections.;
280 User: undefined;14;2019-01-05 12:46:25.2805;TRACE;;Scanned connections in 00:00:00.0015095.;
281 User: undefined;14;2019-01-05 12:46:26.2817;TRACE;;Scanning connections.;
282 User: undefined;14;2019-01-05 12:46:26.2817;TRACE;;Scanned connections in 00:00:00.0056776.;
283 User: undefined;14;2019-01-05 12:46:27.2815;TRACE;;Scanning connections.;
284 User: undefined;14;2019-01-05 12:46:27.2815;TRACE;;Scanned connections in 00:00:00.0014952.;
285 User: undefined;14;2019-01-05 12:46:28.2818;TRACE;;Scanning connections.;
286 User: undefined;14;2019-01-05 12:46:28.2818;TRACE;;Scanned connections in 00:00:00.0033191.;
287 User: undefined;14;2019-01-05 12:46:29.2820;TRACE;;Scanning connections.;
288 User: undefined;14;2019-01-05 12:46:29.2820;TRACE;;Scanned connections in 00:00:00.0030082.;
289 User: undefined;14;2019-01-05 12:46:30.2815;TRACE;;Scanning connections.;
290 User: undefined;14;2019-01-05 12:46:30.2815;TRACE;;Scanned connections in 00:00:00.0014528.;
291 User: undefined;14;2019-01-05 12:46:31.2817;TRACE;;Scanning connections.;
292 User: undefined;14;2019-01-05 12:46:31.2817;TRACE;;Scanned connections in 00:00:00.0028569.;
293 User: undefined;14;2019-01-05 12:46:32.2816;TRACE;;Scanning connections.;
294 User: undefined;14;2019-01-05 12:46:32.2816;TRACE;;Scanned connections in 00:00:00.0016993.;
295 User: undefined;14;2019-01-05 12:46:33.2976;TRACE;;Scanning connections.;
296 User: undefined;14;2019-01-05 12:46:33.2976;TRACE;;Scanned connections in 00:00:00.0035102.;
297 User: undefined;14;2019-01-05 12:46:34.2815;TRACE;;Scanning connections.;
298 User: undefined;14;2019-01-05 12:46:34.2815;TRACE;;Scanned connections in 00:00:00.0014964.;
299 User: undefined;14;2019-01-05 12:46:35.2816;TRACE;;Scanning connections.;
300 User: undefined;14;2019-01-05 12:46:35.2816;TRACE;;Scanned connections in 00:00:00.0014703.;
301 User: undefined;14;2019-01-05 12:46:36.2833;TRACE;;Scanning connections.;
302 User: undefined;14;2019-01-05 12:46:36.2833;TRACE;;Scanned connections in 00:00:00.0032742.;
303 User: undefined;14;2019-01-05 12:46:37.2841;TRACE;;Scanning connections.;
304 User: undefined;14;2019-01-05 12:46:37.2841;TRACE;;Scanned connections in 00:00:00.0030120.;
305 User: undefined;14;2019-01-05 12:46:38.2836;TRACE;;Scanning connections.;
306 User: undefined;14;2019-01-05 12:46:38.2836;TRACE;;Scanned connections in 00:00:00.0031398.;
307 User: undefined;14;2019-01-05 12:46:39.2950;TRACE;;Scanning connections.;
308 User: undefined;14;2019-01-05 12:46:39.2950;TRACE;;Scanned connections in 00:00:00.0037606.;
309 User: undefined;14;2019-01-05 12:46:40.2947;TRACE;;Scanning connections.;
310 User: undefined;14;2019-01-05 12:46:40.2947;TRACE;;Scanned connections in 00:00:00.0024425.;
311 User: undefined;14;2019-01-05 12:46:41.2942;TRACE;;Scanning connections.;
312 User: undefined;14;2019-01-05 12:46:41.2942;TRACE;;Scanned connections in 00:00:00.0019360.;
313 User: undefined;14;2019-01-05 12:46:42.2943;TRACE;;Scanning connections.;
314 User: undefined;14;2019-01-05 12:46:42.2943;TRACE;;Scanned connections in 00:00:00.0030041.;
315 User: undefined;14;2019-01-05 12:46:43.2947;TRACE;;Scanning connections.;
316 User: undefined;14;2019-01-05 12:46:43.2947;TRACE;;Scanned connections in 00:00:00.0022144.;
317 User: undefined;14;2019-01-05 12:46:44.2942;TRACE;;Scanning connections.;
318 User: undefined;14;2019-01-05 12:46:44.2942;TRACE;;Scanned connections in 00:00:00.0018424.;
319 User: undefined;14;2019-01-05 12:46:45.2945;TRACE;;Scanning connections.;
320 User: undefined;14;2019-01-05 12:46:45.2945;TRACE;;Scanned connections in 00:00:00.0015990.;
321 User: undefined;14;2019-01-05 12:46:46.2946;TRACE;;Scanning connections.;
322 User: undefined;14;2019-01-05 12:46:46.2946;TRACE;;Scanned connections in 00:00:00.0029773.;
323 User: undefined;14;2019-01-05 12:46:47.2946;TRACE;;Scanning connections.;
324 User: undefined;14;2019-01-05 12:46:47.2946;TRACE;;Scanned connections in 00:00:00.0033952.;
325 User: undefined;14;2019-01-05 12:46:48.2942;TRACE;;Scanning connections.;
326 User: undefined;14;2019-01-05 12:46:48.2942;TRACE;;Scanned connections in 00:00:00.0016649.;
327 User: undefined;14;2019-01-05 12:46:49.2941;TRACE;;Scanning connections.;
328 User: undefined;14;2019-01-05 12:46:49.2941;TRACE;;Scanned connections in 00:00:00.0016031.;
329 User: undefined;14;2019-01-05 12:46:50.2942;TRACE;;Scanning connections.;
330 User: undefined;14;2019-01-05 12:46:50.2942;TRACE;;Scanned connections in 00:00:00.0017898.;
331 User: undefined;14;2019-01-05 12:46:51.2946;TRACE;;Scanning connections.;
332 User: undefined;14;2019-01-05 12:46:51.2946;TRACE;;Scanned connections in 00:00:00.0032930.;
333 User: undefined;14;2019-01-05 12:46:52.2946;TRACE;;Scanning connections.;
334 User: undefined;14;2019-01-05 12:46:52.2946;TRACE;;Scanned connections in 00:00:00.0023154.;
335 User: undefined;14;2019-01-05 12:46:53.2944;TRACE;;Scanning connections.;
336 User: undefined;14;2019-01-05 12:46:53.2944;TRACE;;Scanned connections in 00:00:00.0021568.;
337 User: undefined;14;2019-01-05 12:46:54.2947;TRACE;;Scanning connections.;
338 User: undefined;14;2019-01-05 12:46:54.2947;TRACE;;Scanned connections in 00:00:00.0034443.;
339 User: undefined;14;2019-01-05 12:46:55.2943;TRACE;;Scanning connections.;
340 User: undefined;14;2019-01-05 12:46:55.2943;TRACE;;Scanned connections in 00:00:00.0020230.;
341 User: undefined;14;2019-01-05 12:46:56.2936;TRACE;;Scanning connections.;
342 User: undefined;14;2019-01-05 12:46:56.2936;TRACE;;Scanned connections in 00:00:00.0026479.;
343 User: undefined;14;2019-01-05 12:46:57.2946;TRACE;;Scanning connections.;
344 User: undefined;14;2019-01-05 12:46:57.2946;TRACE;;Scanned connections in 00:00:00.0015872.;
345 User: undefined;14;2019-01-05 12:46:58.2948;TRACE;;Scanning connections.;
346 User: undefined;14;2019-01-05 12:46:58.2948;TRACE;;Scanned connections in 00:00:00.0014203.;
347 User: undefined;14;2019-01-05 12:46:59.2926;TRACE;;Scanning connections.;
348 User: undefined;14;2019-01-05 12:46:59.2926;TRACE;;Scanned connections in 00:00:00.0025470.;
349 User: undefined;14;2019-01-05 12:47:00.2928;TRACE;;Scanning connections.;
350 User: undefined;14;2019-01-05 12:47:00.2928;TRACE;;Scanned connections in 00:00:00.0039546.;
351 User: undefined;19;2019-01-05 12:47:01.2880;TRACE;;Scanning connections.;
352 User: undefined;19;2019-01-05 12:47:01.2880;TRACE;;Scanned connections in 00:00:00.0018557.;
353 User: undefined;19;2019-01-05 12:47:02.2881;TRACE;;Scanning connections.;
354 User: undefined;19;2019-01-05 12:47:02.2881;TRACE;;Scanned connections in 00:00:00.0016634.;
355 User: undefined;19;2019-01-05 12:47:03.2945;TRACE;;Scanning connections.;
356 User: undefined;19;2019-01-05 12:47:03.2945;TRACE;;Scanned connections in 00:00:00.0016385.;
357 User: undefined;19;2019-01-05 12:47:04.2910;TRACE;;Scanning connections.;
358 User: undefined;19;2019-01-05 12:47:04.2910;TRACE;;Scanned connections in 00:00:00.0041282.;
359 User: undefined;19;2019-01-05 12:47:05.2897;TRACE;;Scanning connections.;
360 User: undefined;19;2019-01-05 12:47:05.2897;TRACE;;Scanned connections in 00:00:00.0016114.;
361 User: undefined;19;2019-01-05 12:47:06.2950;TRACE;;Scanning connections.;
362 User: undefined;19;2019-01-05 12:47:06.2950;TRACE;;Scanned connections in 00:00:00.0017360.;
363 User: undefined;19;2019-01-05 12:47:07.2952;TRACE;;Scanning connections.;
364 User: undefined;19;2019-01-05 12:47:07.2952;TRACE;;Scanned connections in 00:00:00.0033041.;
365 User: undefined;19;2019-01-05 12:47:08.2952;TRACE;;Scanning connections.;
366 User: undefined;19;2019-01-05 12:47:08.2952;TRACE;;Scanned connections in 00:00:00.0029713.;
367 User: undefined;19;2019-01-05 12:47:09.2813;TRACE;;Scanning connections.;
368 User: undefined;19;2019-01-05 12:47:09.2813;TRACE;;Scanned connections in 00:00:00.0016860.;
369 User: undefined;19;2019-01-05 12:47:10.2810;TRACE;;Scanning connections.;
370 User: undefined;19;2019-01-05 12:47:10.2810;TRACE;;Scanned connections in 00:00:00.0017083.;
371 User: undefined;19;2019-01-05 12:47:11.2810;TRACE;;Scanning connections.;
372 User: undefined;19;2019-01-05 12:47:11.2810;TRACE;;Scanned connections in 00:00:00.0018354.;
373 User: undefined;19;2019-01-05 12:47:12.2810;TRACE;;Scanning connections.;
374 User: undefined;19;2019-01-05 12:47:12.2810;TRACE;;Scanned connections in 00:00:00.0022131.;
375 User: undefined;19;2019-01-05 12:47:13.2809;TRACE;;Scanning connections.;
376 User: undefined;19;2019-01-05 12:47:13.2809;TRACE;;Scanned connections in 00:00:00.0017650.;
377 User: undefined;19;2019-01-05 12:47:14.2810;TRACE;;Scanning connections.;
378 User: undefined;19;2019-01-05 12:47:14.2810;TRACE;;Scanned connections in 00:00:00.0019914.;
379 User: undefined;19;2019-01-05 12:47:15.2811;TRACE;;Scanning connections.;
380 User: undefined;19;2019-01-05 12:47:15.2811;TRACE;;Scanned connections in 00:00:00.0020172.;
381 User: undefined;19;2019-01-05 12:47:16.2820;TRACE;;Scanning connections.;
382 User: undefined;19;2019-01-05 12:47:16.2820;TRACE;;Scanned connections in 00:00:00.0034602.;
383 User: undefined;19;2019-01-05 12:47:17.2811;TRACE;;Scanning connections.;
384 User: undefined;19;2019-01-05 12:47:17.2811;TRACE;;Scanned connections in 00:00:00.0028986.;
385 User: undefined;19;2019-01-05 12:47:18.2810;TRACE;;Scanning connections.;
386 User: undefined;19;2019-01-05 12:47:18.2810;TRACE;;Scanned connections in 00:00:00.0020876.;
387 User: undefined;19;2019-01-05 12:47:19.2809;TRACE;;Scanning connections.;
388 User: undefined;19;2019-01-05 12:47:19.2809;TRACE;;Scanned connections in 00:00:00.0020596.;
389 User: undefined;19;2019-01-05 12:47:20.2810;TRACE;;Scanning connections.;
390 User: undefined;19;2019-01-05 12:47:20.2810;TRACE;;Scanned connections in 00:00:00.0017548.;
391 User: undefined;19;2019-01-05 12:47:21.2919;TRACE;;Scanning connections.;
392 User: undefined;19;2019-01-05 12:47:21.2919;TRACE;;Scanned connections in 00:00:00.0034660.;
393 User: undefined;19;2019-01-05 12:47:22.2906;TRACE;;Scanning connections.;
394 User: undefined;19;2019-01-05 12:47:22.2906;TRACE;;Scanned connections in 00:00:00.0016850.;
395 User: undefined;19;2019-01-05 12:47:23.2905;TRACE;;Scanning connections.;
396 User: undefined;19;2019-01-05 12:47:23.2905;TRACE;;Scanned connections in 00:00:00.0015270.;
397 User: undefined;19;2019-01-05 12:47:24.2939;TRACE;;Scanning connections.;
398 User: undefined;19;2019-01-05 12:47:24.2939;TRACE;;Scanned connections in 00:00:00.0016305.;
399 User: undefined;19;2019-01-05 12:47:25.2939;TRACE;;Scanning connections.;
400 User: undefined;19;2019-01-05 12:47:25.2939;TRACE;;Scanned connections in 00:00:00.0019051.;
401 User: undefined;19;2019-01-05 12:47:26.2939;TRACE;;Scanning connections.;
402 User: undefined;19;2019-01-05 12:47:26.2939;TRACE;;Scanned connections in 00:00:00.0057171.;
403 User: undefined;19;2019-01-05 12:47:27.2944;TRACE;;Scanning connections.;
404 User: undefined;19;2019-01-05 12:47:27.2944;TRACE;;Scanned connections in 00:00:00.0033870.;
405 User: undefined;19;2019-01-05 12:47:28.2939;TRACE;;Scanning connections.;
406 User: undefined;19;2019-01-05 12:47:28.2939;TRACE;;Scanned connections in 00:00:00.0018029.;
407 User: undefined;19;2019-01-05 12:47:29.2938;TRACE;;Scanning connections.;
408 User: undefined;19;2019-01-05 12:47:29.2938;TRACE;;Scanned connections in 00:00:00.0018567.;
409 User: undefined;19;2019-01-05 12:47:30.2940;TRACE;;Scanning connections.;
410 User: undefined;19;2019-01-05 12:47:30.2940;TRACE;;Scanned connections in 00:00:00.0018580.;
411 User: undefined;19;2019-01-05 12:47:31.2924;TRACE;;Scanning connections.;
412 User: undefined;19;2019-01-05 12:47:31.2924;TRACE;;Scanned connections in 00:00:00.0018659.;
413 User: undefined;19;2019-01-05 12:47:32.2918;TRACE;;Scanning connections.;
